09xy.sk;ALL4-0004;ALL4-0004;NEW;DOM_OK;norm.ns.cloudflare.com;sara.ns.cloudflare.com;;;36654965;18.02.2018
chopok.sk;WEBG-0001;BLUE-0058;NEW;DOM_OK;jade.ns.cloudflare.com;will.ns.cloudflare.com;;;44665024;29.07.2017
chovatelskyshop.sk;SECU-0026;PAVO-1223;NEW;DOM_OK;amit.ns.cloudflare.com;mona.ns.cloudflare.com;;;;17.10.2017
cislo.sk;WEBG-0001;BLUE-0058;NEW;DOM_OK;jade.ns.cloudflare.com;will.ns.cloudflare.com;;;44665024;27.12.2017
citykarta.sk;WEBS-0001;WEBS-0001;NEW;DOM_OK;bella.ns.cloudflare.com;nash.ns.cloudflare.com;;;36421928;03.06.2017
ckknirsch.sk;WEBS-0001;WEBS-0001;NEW;DOM_OK;carl.ns.cloudflare.com;fay.ns.cloudflare.com;;;36421928;01.07.2017
clanok.sk;WEBG-0001;BLUE-0058;NEW;DOM_OK;jade.ns.cloudflare.com;will.ns.cloudflare.com;;;44665024;09.03.2018
click.sk;WEBG-0001;BLUE-0058;NEW;DOM_OK;jade.ns.cloudflare.com;will.ns.cloudflare.com;;;44665024;30.12.2017
click4sky.sk;GRAN-0063;GRAN-0063;NEW;DOM_OK;ns1.above.com;ns2.above.com;;;45914796;01.11.2017
clinlife.sk;ELBI-0002;ELBI-0002;NEW;DOM_OK;kevin.ns.cloudflare.com;lucy.ns.cloudflare.com;;;36702897;09.10.2017
cloudtalk.sk;WEBS-0001;PHOO-0001;NEW;DOM_OK;sofia.ns.cloudflare.com;vick.ns.cloudflare.com;;;46817832;02.02.2018
cokde.sk;WEBG-0001;BLUE-0058;NEW;DOM_OK;jade.ns.cloudflare.com;will.ns.cloudflare.com;;;44665024;27.09.2017
comffice.sk;STAL-0014;COMF-0011;NEW;DOM_OK;ken.ns.cloudflare.com;laura.ns.cloudflare.com;;;46818391;04.06.2017
comgate.sk;IGNU-0001;IGNU-0001;NEW;DOM_OK;dara.ns.cloudflare.com;seth.ns.cloudflare.com;;;36614203;05.02.2018
compredia.sk;GRAN-0063;GRAN-0063;NEW;DOM_OK;dave.ns.cloudflare.com;val.ns.cloudflare.com;;;45914796;11.10.2017
compro.sk;GLOB-0079;GLOB-0079;NEW;DOM_WARN;carl.ns.cloudflare.com;rita.ns.cloudflare.com;;;35564555;23.03.2017
computersoft.sk;ISKI-0001;ISKI-0001;NEW;DOM_OK;dawn.ns.cloudflare.com;lakas.ns.cloudflare.com;;;35826339;18.01.2018
con-dom.sk;GRAN-0063;IPSY-0001;NEW;DOM_OK;elsa.ns.cloudflare.com;greg.ns.cloudflare.com;;;48202321;21.04.2017
conception.sk;WEBG-0001;IVAN-1426;NEW;DOM_OK;dahlia.ns.cloudflare.com;simon.ns.cloudflare.com;;;50161164;04.04.2017
condom.sk;GRAN-0063;IPSY-0001;NEW;DOM_OK;elsa.ns.cloudflare.com;greg.ns.cloudflare.com;;;48202321;17.11.2017
consumerpsychology.sk;IPEK-0001;MATE-0536;NEW;DOM_OK;dara.ns.cloudflare.com;sean.ns.cloudflare.com;;;;07.06.2017
contentango.sk;WEBS-0001;WEBS-0001;NEW;DOM_OK;dora.ns.cloudflare.com;lars.ns.cloudflare.com;;;36421928;03.01.2018
controller.sk;PLAT-0008;PLAT-0008;NEW;DOM_OK;ingrid.ns.cloudflare.com;noel.ns.cloudflare.com;;;36279129;18.02.2018
coolsaty.sk;GRAN-0063;IPSY-0001;NEW;DOM_OK;elsa.ns.cloudflare.com;greg.ns.cloudflare.com;;;48202321;05.06.2017
coprint.sk;GRAN-0063;GRAN-0063;NEW;DOM_OK;emma.ns.cloudflare.com;norm.ns.cloudflare.com;;;45914796;06.01.2018
cosmopolitus.sk;WEBG-0001;WEBG-0001;NEW;DOM_WARN;adel.ns.cloudflare.com;tony.ns.cloudflare.com;;;36306444;23.03.2017
cpin.sk;GLOB-0079;GLOB-0079;NEW;DOM_OK;gail.ns.cloudflare.com;kip.ns.cloudflare.com;;;35564555;09.12.2017
csaslovakia.sk;WEBS-0001;ADBE-0001;NEW;DOM_OK;derek.ns.cloudflare.com;jocelyn.ns.cloudflare.com;;;46796045;08.05.2017
csonkatrans.sk;WEBG-0001;CSON-0001;NEW;DOM_OK;cody.ns.cloudflare.com;may.ns.cloudflare.com;;;30903351;11.03.2018
cudzie-jazyky.sk;GRAN-0063;IPSY-0001;NEW;DOM_OK;elsa.ns.cloudflare.com;greg.ns.cloudflare.com;;;48202321;01.09.2017
culka.sk;WEBS-0001;PETE-5799;NEW;DOM_OK;bayan.ns.cloudflare.com;connie.ns.cloudflare.com;;;;22.11.2017
culkovci.sk;WEBS-0001;PETE-5799;NEW;DOM_OK;bayan.ns.cloudflare.com;connie.ns.cloudflare.com;;;;14.11.2017
damah.sk;EXOT-0004;EXOT-0004;NEW;DOM_OK;ns.exohosting.sk;ns1.exohosting.sk;ns3.exohosting.cz;;36485161;22.09.2017
damefilm.sk;GLOB-0079;GLOB-0079;NEW;DOM_OK;clay.ns.cloudflare.com;miki.ns.cloudflare.com;;;35564555;07.06.2017
damehudbu.sk;GLOB-0079;GLOB-0079;NEW;DOM_OK;clay.ns.cloudflare.com;miki.ns.cloudflare.com;;;35564555;05.12.2017
danovepriznaniedph.sk;ELBI-0002;LIBE-0028;NEW;DOM_OK;jay.ns.cloudflare.com;liz.ns.cloudflare.com;;;44121881;01.02.2018
darujem.sk;IPEK-0001;ZIAK-0001;NEW;DOM_OK;duke.ns.cloudflare.com;lisa.ns.cloudflare.com;;;36430129;11.01.2018
datareco.sk;WEBS-0001;WEBS-0001;NEW;DOM_OK;dan.ns.cloudflare.com;karina.ns.cloudflare.com;;;36421928;24.06.2017
datoid.sk;GRAN-0063;GRAN-0063;NEW;DOM_OK;derek.ns.cloudflare.com;marge.ns.cloudflare.com;;;45914796;22.10.2017
datoidmusic.sk;GRAN-0063;GSPI-0002;NEW;DOM_OK;uma.ns.cloudflare.com;jerry.ns.cloudflare.com;;;44917210;22.11.2017
datvia.sk;JPDD-0002;PETE-1912;NEW;DOM_OK;grace.ns.cloudflare.com;matt.ns.cloudflare.com;;;;24.09.2017
deas.sk;GLOB-0079;KATA-0101;NEW;DOM_OK;dora.ns.cloudflare.com;mark.ns.cloudflare.com;;;33627185;23.10.2017
dedina.sk;WEBG-0001;BLUE-0058;NEW;DOM_OK;jade.ns.cloudflare.com;will.ns.cloudflare.com;;;44665024;09.10.2017
deepmind.sk;GRAN-0063;GRAN-0063;NEW;DOM_OK;arnold.ns.cloudflare.com;diva.ns.cloudflare.com;;;45914796;24.07.2017
deezee.sk;WEBS-0001;SECT-0003;NEW;DOM_OK;kip.ns.cloudflare.com;meera.ns.cloudflare.com;;;36628719;25.07.2017
dehal.sk;WEBS-0001;MATR-0024;NEW;DOM_OK;marek.ns.cloudflare.com;wanda.ns.cloudflare.com;;;44915349;28.10.2017
delicity.sk;WEBS-0001;WEBS-0001;NEW;DOM_OK;amber.ns.cloudflare.com;carter.ns.cloudflare.com;;;36421928;23.09.2017
detskepulovre.sk;GRAN-0063;IPSY-0001;NEW;DOM_OK;elsa.ns.cloudflare.com;greg.ns.cloudflare.com;;;48202321;29.12.2017
dialnice.sk;WEBG-0001;BLUE-0058;NEW;DOM_OK;jade.ns.cloudflare.com;will.ns.cloudflare.com;;;44665024;16.01.2018
digie.sk;WEBS-0001;WEBS-0001;NEW;DOM_OK;fred.ns.cloudflare.com;kate.ns.cloudflare.com;;;36421928;19.08.2017
disko.sk;GRAN-0063;IPSY-0001;NEW;DOM_OK;elsa.ns.cloudflare.com;greg.ns.cloudflare.com;;;48202321;06.02.2018
distribcapital.sk;IPEK-0001;IPEK-0001;NEW;DOM_OK;rose.ns.cloudflare.com;tom.ns.cloudflare.com;;;36743852;06.02.2018
dlmapokoja.sk;WEBS-0001;WEBS-0001;NEW;DOM_OK;lloyd.ns.cloudflare.com;mia.ns.cloudflare.com;;;36421928;26.08.2017
dnbdll.sk;WEBS-0001;WEBS-0001;NEW;DOM_OK;dean.ns.cloudflare.com;kara.ns.cloudflare.com;;;36421928;26.07.2017
doba.sk;WEBS-0001;WEBS-0001;NEW;DOM_OK;candy.ns.cloudflare.com;paul.ns.cloudflare.com;;;36421928;13.01.2018
dobryrecept.sk;WEBS-0001;WEBS-0001;NEW;DOM_OK;jade.ns.cloudflare.com;will.ns.cloudflare.com;;;36421928;28.04.2017
docu.sk;WEBS-0001;SECT-0003;NEW;DOM_OK;kip.ns.cloudflare.com;meera.ns.cloudflare.com;;;36628719;22.04.2017
document.sk;IPEK-0001;JURA-1202;NEW;DOM_OK;amy.ns.cloudflare.com;duke.ns.cloudflare.com;;;;03.05.2017
dojemny.sk;WEBG-0001;WEBG-0001;NEW;DOM_OK;tia.ns.cloudflare.com;will.ns.cloudflare.com;;;36306444;22.06.2017
doku.sk;WEBS-0001;SECT-0003;NEW;DOM_OK;kip.ns.cloudflare.com;meera.ns.cloudflare.com;;;36628719;22.04.2017
dolcepresente.sk;WEBS-0001;WEBS-0001;NEW;DOM_OK;janet.ns.cloudflare.com;sean.ns.cloudflare.com;;;36421928;22.06.2017
domacimajstri.sk;WEBS-0001;WEBS-0001;NEW;DOM_OK;jake.ns.cloudflare.com;kay.ns.cloudflare.com;;;36421928;04.06.2017
domina.sk;GLOB-0079;GLOB-0079;NEW;DOM_OK;molly.ns.cloudflare.com;noel.ns.cloudflare.com;;;35564555;26.06.2017
domnavstivenia.sk;WEBS-0001;WEBS-0001;NEW;DOM_OK;kara.ns.cloudflare.com;kirk.ns.cloudflare.com;;;36421928;30.11.2017
domypremladych.sk;WEBS-0001;FDMC-0001;NEW;DOM_OK;merlin.ns.cloudflare.com;nelly.ns.cloudflare.com;;;45487553;13.07.2017
domyvinicne.sk;MURA-0004;MURA-0004;NEW;DOM_OK;athena.ns.cloudflare.com;sam.ns.cloudflare.com;;;31431852;03.12.2017
doolin.sk;WEBS-0001;WEBS-0001;NEW;DOM_OK;darwin.ns.cloudflare.com;hera.ns.cloudflare.com;;;36421928;22.12.2017
dotbox.sk;WEBS-0001;MARE-1411;NEW;DOM_OK;art.ns.cloudflare.com;tara.ns.cloudflare.com;;;;26.02.2018
dovolenka-v-bulharsku.sk;ISKI-0001;GABR-0314;NEW;DOM_OK;graham.ns.cloudflare.com;nadia.ns.cloudflare.com;;;37465023;16.12.2017
dovolenka365.sk;GLOB-0079;EURO-0435;NEW;DOM_OK;bob.ns.cloudflare.com;ingrid.ns.cloudflare.com;;;36345334;15.09.2017
dpstav.sk;WEBG-0001;SEGE-0001;NEW;DOM_OK;hank.ns.cloudflare.com;kim.ns.cloudflare.com;;;36288969;09.09.2017
dragula.sk;WEBS-0001;SECT-0003;NEW;DOM_OK;kip.ns.cloudflare.com;meera.ns.cloudflare.com;;;36628719;02.07.2017
dreamit.sk;WEBS-0001;WEBS-0001;NEW;DOM_WARN;brit.ns.cloudflare.com;duke.ns.cloudflare.com;;;36421928;14.03.2017
dressie.sk;GRAN-0063;GRAN-0063;NEW;DOM_OK;barbara.ns.cloudflare.com;curt.ns.cloudflare.com;;;45914796;07.02.2018
drift.sk;WEBS-0001;IFTI-0002;NEW;DOM_OK;aragorn.ns.cloudflare.com;lisa.ns.cloudflare.com;;;35834803;06.11.2017
drozdovo.sk;WEBS-0001;VERO-0083;NEW;DOM_OK;jim.ns.cloudflare.com;zoe.ns.cloudflare.com;;;40367312;08.08.2017
dt-digital.sk;VILI-0038;TEFA-0377;NEW;DOM_OK;rita.ns.cloudflare.com;will.ns.cloudflare.com;;;40895688;05.06.2017
dublino.sk;ISKI-0001;DUBL-0003;NEW;DOM_OK;may.ns.cloudflare.com;sid.ns.cloudflare.com;;;45721416;14.07.2017
duchonka.sk;VERO-0083;VERO-0083;NEW;DOM_OK;jim.ns.cloudflare.com;zoe.ns.cloudflare.com;;;40367312;26.10.2017
durex.sk;GRAN-0063;IPSY-0001;NEW;DOM_OK;elsa.ns.cloudflare.com;greg.ns.cloudflare.com;;;48202321;23.07.2017
dvakrat.sk;WEBS-0001;WEBS-0001;NEW;DOM_OK;bob.ns.cloudflare.com;donna.ns.cloudflare.com;;;36421928;01.02.2018
dvanact.sk;WEBS-0001;WEBS-0001;NEW;DOM_OK;bob.ns.cloudflare.com;donna.ns.cloudflare.com;;;36421928;27.08.2017
dvanast.sk;WEBS-0001;WEBS-0001;NEW;DOM_OK;bob.ns.cloudflare.com;donna.ns.cloudflare.com;;;36421928;27.08.2017
dzimejl.sk;IPEK-0001;TAKR-0001;NEW;DOM_OK;alice.ns.cloudflare.com;hal.ns.cloudflare.com;;;;12.10.2017
eb.sk;WEBG-0001;BLUE-0058;NEW;DOM_OK;jade.ns.cloudflare.com;will.ns.cloudflare.com;;;44665024;18.01.2018
ebasket.sk;DANN-0003;DANN-0003;NEW;DOM_OK;ns1.dannax.sk;ns2.dannax.sk;;;36473162;27.12.2017
edigital.sk;GLOB-0079;GLOB-0079;NEW;DOM_OK;ajay.ns.cloudflare.com;sara.ns.cloudflare.com;;;35564555;19.02.2018
ediscomp.sk;EDIS-0004;EDIS-0004;NEW;DOM_OK;dan.ns.cloudflare.com;erin.ns.cloudflare.com;;;36408751;27.02.2018
edissecurity.sk;WEBS-0001;WEBS-0001;NEW;DOM_OK;dan.ns.cloudflare.com;erin.ns.cloudflare.com;;;36421928;27.04.2017
eduu.sk;WEBS-0001;WEBS-0001;NEW;DOM_OK;bob.ns.cloudflare.com;donna.ns.cloudflare.com;;;36421928;20.06.2017
efarby.sk;WEBS-0001;MIKA-0002;NEW;DOM_OK;glen.ns.cloudflare.com;jocelyn.ns.cloudflare.com;;;44204949;24.06.2017
egamer.sk;WEBS-0001;WEBS-0001;NEW;DOM_OK;earl.ns.cloudflare.com;nadia.ns.cloudflare.com;;;36421928;14.11.2017
ejoy.sk;WEBG-0001;PHAR-0138;NEW;DOM_OK;ed.ns.cloudflare.com;irma.ns.cloudflare.com;;;47875852;29.07.2017
ekolaska.sk;WEBS-0001;WEBS-0001;NEW;DOM_OK;matt.ns.cloudflare.com;zara.ns.cloudflare.com;;;36421928;12.11.2017
ekonom.sk;WEBG-0001;BLUE-0058;NEW;DOM_OK;jade.ns.cloudflare.com;will.ns.cloudflare.com;;;44665024;29.11.2017
ekonomickydennik.sk;WEBS-0001;WEBS-0001;NEW;DOM_OK;mario.ns.cloudflare.com;tegan.ns.cloudflare.com;;;36421928;21.12.2017
elark.sk;WEBS-0001;WEBS-0001;NEW;DOM_OK;roxy.ns.cloudflare.com;tim.ns.cloudflare.com;;;36421928;26.05.2017
elegantmoments.sk;WEBS-0001;SECT-0003;NEW;DOM_OK;kip.ns.cloudflare.com;meera.ns.cloudflare.com;;;36628719;25.07.2017
elektrosex.sk;GRAN-0063;IPSY-0001;NEW;DOM_OK;elsa.ns.cloudflare.com;greg.ns.cloudflare.com;;;48202321;03.09.2017
elephone.sk;WEBG-0001;WEBG-0001;NEW;DOM_OK;athena.ns.cloudflare.com;kevin.ns.cloudflare.com;;;36306444;03.07.2017
eliza.sk;WEBG-0001;BLUE-0058;NEW;DOM_OK;jade.ns.cloudflare.com;will.ns.cloudflare.com;;;44665024;30.01.2018
elpic.sk;SEMI-0013;SEMI-0013;NEW;DOM_OK;bruce.ns.cloudflare.com;tia.ns.cloudflare.com;;;46675558;01.06.2017
elspol.sk;EXOT-0004;EXOT-0004;NEW;DOM_OK;art.ns.cloudflare.com;fay.ns.cloudflare.com;;;36485161;31.08.2017
emagazin.sk;WEBG-0001;BLUE-0058;NEW;DOM_OK;jade.ns.cloudflare.com;will.ns.cloudflare.com;;;44665024;11.06.2017
emsit.sk;GLOB-0079;LUKK-0027;NEW;DOM_OK;burt.ns.cloudflare.com;lina.ns.cloudflare.com;;;;10.05.2017
endlessinfinity.sk;SECU-0026;EMAV-0001;NEW;DOM_OK;amit.ns.cloudflare.com;mona.ns.cloudflare.com;;;;26.06.2017
enelux.sk;XTEC-0002;OGAK-0005;NEW;DOM_OK;ns.asix.sk;ns2.asix.sk;;;33926387;14.02.2018
energetickavzbura.sk;WEBS-0001;WEBS-0001;NEW;DOM_OK;jill.ns.cloudflare.com;kai.ns.cloudflare.com;;;36421928;05.10.2017
energobenefit.sk;IPEK-0001;ENER-0172;NEW;DOM_OK;chris.ns.cloudflare.com;dawn.ns.cloudflare.com;;;44665059;13.06.2017
englishteacher.sk;WEBS-0001;WEBS-0001;NEW;DOM_OK;june.ns.cloudflare.com;trey.ns.cloudflare.com;;;36421928;26.03.2017
enipla.sk;WEBG-0001;MART-1246;NEW;DOM_OK;hank.ns.cloudflare.com;kim.ns.cloudflare.com;;;;08.12.2017
epeiroscup.sk;WEBS-0001;WEBS-0001;NEW;DOM_OK;brad.ns.cloudflare.com;olga.ns.cloudflare.com;;;36421928;09.02.2018
epox.sk;WEBS-0001;EPOX-0002;NEW;DOM_OK;alex.ns.cloudflare.com;leah.ns.cloudflare.com;;;46427104;11.06.2017
erahier.sk;WEBS-0001;WEBS-0001;NEW;DOM_OK;fred.ns.cloudflare.com;kate.ns.cloudflare.com;;;36421928;15.02.2018
eroticdream.sk;GRAN-0063;IPSY-0001;NEW;DOM_OK;elsa.ns.cloudflare.com;greg.ns.cloudflare.com;;;48202321;12.01.2018
escaperoom.sk;MARE-0015;MARE-0015;NEW;DOM_OK;ben.ns.cloudflare.com;dora.ns.cloudflare.com;;;36805483;30.10.2017
esmokingworld.sk;IGNU-0001;IGNU-0001;NEW;DOM_OK;tina.ns.cloudflare.com;vin.ns.cloudflare.com;;;36614203;13.09.2017
esportsgamer.sk;WEBS-0001;WEBS-0001;NEW;DOM_OK;drew.ns.cloudflare.com;zelda.ns.cloudflare.com;;;36421928;25.10.2017
euromix.sk;GLOB-0079;GLOB-0079;NEW;DOM_OK;rick.ns.cloudflare.com;ruth.ns.cloudflare.com;;;35564555;09.01.2018
eurosexshop.sk;GRAN-0063;IPSY-0001;NEW;DOM_OK;elsa.ns.cloudflare.com;greg.ns.cloudflare.com;;;48202321;12.12.2017
eurotenders.sk;ELBI-0002;ELBI-0002;NEW;DOM_OK;rose.ns.cloudflare.com;theo.ns.cloudflare.com;;;36702897;12.11.2017
eusahub.sk;IPEK-0001;BOOK-0003;NEW;DOM_OK;gene.ns.cloudflare.com;terin.ns.cloudflare.com;;;46446940;04.04.2017
evillabs.sk;WEBS-0001;ELAB-0001;NEW;DOM_OK;jamie.ns.cloudflare.com;max.ns.cloudflare.com;;;35930985;26.09.2017
exanet.sk;WEBS-0001;ZOLT-0179;NEW;DOM_OK;connie.ns.cloudflare.com;nick.ns.cloudflare.com;;;46895850;13.06.2017
excellturiec.sk;ENEL-0002;PHIV-0004;NEW;DOM_OK;boyd.ns.cloudflare.com;lorna.ns.cloudflare.com;;;10963286;29.11.2017
eximholding.sk;MURA-0004;MURA-0004;NEW;DOM_OK;athena.ns.cloudflare.com;sam.ns.cloudflare.com;;;31431852;25.06.2017
exoticshop.sk;GRAN-0063;GRAN-0063;NEW;DOM_OK;uma.ns.cloudflare.com;woz.ns.cloudflare.com;;;45914796;05.07.2017
expand.sk;WEBS-0001;WEBS-0001;NEW;DOM_OK;aragorn.ns.cloudflare.com;lisa.ns.cloudflare.com;;;36421928;01.01.2018
f45training.sk;IPEK-0001;IPEK-0001;NEW;DOM_WARN;becky.ns.cloudflare.com;dion.ns.cloudflare.com;;;36743852;13.03.2017
faceupakne.sk;GRAN-0063;GRAN-0063;NEW;DOM_OK;norm.ns.cloudflare.com;tia.ns.cloudflare.com;;;45914796;19.01.2018
fairsport.sk;WEBS-0001;WEBS-0001;NEW;DOM_OK;lee.ns.cloudflare.com;lily.ns.cloudflare.com;;;36421928;14.09.2017
fajnotky.sk;WEBS-0001;WEBS-0001;NEW;DOM_OK;clay.ns.cloudflare.com;tricia.ns.cloudflare.com;;;36421928;11.05.2017
familia.sk;WEBG-0001;BLUE-0058;NEW;DOM_OK;jade.ns.cloudflare.com;will.ns.cloudflare.com;;;44665024;30.12.2017
fanpage.sk;WEBG-0001;BLUE-0058;NEW;DOM_OK;jade.ns.cloudflare.com;will.ns.cloudflare.com;;;44665024;22.04.2017
farmfood.sk;ZONE-0002;ZONE-0002;NEW;DOM_OK;phil.ns.cloudflare.com;roxy.ns.cloudflare.com;;;35770929;28.01.2018
fashionlook.sk;WEBS-0001;WEBS-0001;NEW;DOM_OK;marek.ns.cloudflare.com;rafe.ns.cloudflare.com;;;36421928;14.12.2017
fashionrepublic.sk;WEBS-0001;WEBS-0001;NEW;DOM_OK;kip.ns.cloudflare.com;meera.ns.cloudflare.com;;;36421928;26.07.2017
fashiontv.sk;WEBG-0001;MART-1045;NEW;DOM_OK;lucy.ns.cloudflare.com;sid.ns.cloudflare.com;;;;19.01.2018
favo.sk;WEBS-0001;WEBS-0001;NEW;DOM_OK;elinore.ns.cloudflare.com;jason.ns.cloudflare.com;;;36421928;06.03.2018
felisslovakia.sk;SECU-0026;PAVO-1223;NEW;DOM_OK;amit.ns.cloudflare.com;mona.ns.cloudflare.com;;;;23.10.2017
felistirnavia.sk;SECU-0026;PAVO-1223;NEW;DOM_OK;amit.ns.cloudflare.com;mona.ns.cloudflare.com;;;;01.03.2018
fervidus.sk;EXOT-0004;JNMA-0075;NEW;DOM_OK;art.ns.cloudflare.com;fay.ns.cloudflare.com;;;43852416;25.08.2017
festigo.sk;IPEK-0001;BOOK-0003;NEW;DOM_OK;terin.ns.cloudflare.com;gene.ns.cloudflare.com;;;46446940;12.06.2017
festivaly.sk;WEBG-0001;TRIS-0021;NEW;DOM_OK;gene.ns.cloudflare.com;terin.ns.cloudflare.com;;;35955872;15.06.2017
fetish-sexshop.sk;GRAN-0063;IPSY-0001;NEW;DOM_OK;elsa.ns.cloudflare.com;greg.ns.cloudflare.com;;;48202321;12.01.2018
fiflena.sk;JPDD-0002;JPDD-0002;NEW;DOM_OK;grace.ns.cloudflare.com;matt.ns.cloudflare.com;;;36293946;30.10.2017
filmklub.sk;WEBS-0001;SECT-0009;NEW;DOM_OK;kip.ns.cloudflare.com;meera.ns.cloudflare.com;;;46301216;25.10.2017
filmklub23.sk;WEBS-0001;WEBS-0001;NEW;DOM_OK;ajay.ns.cloudflare.com;lara.ns.cloudflare.com;;;36421928;24.10.2017
filmovykviz.sk;WEBS-0001;SECT-0003;NEW;DOM_OK;kip.ns.cloudflare.com;meera.ns.cloudflare.com;;;36628719;19.10.2017
filmovymagazin.sk;WEBS-0001;SECT-0003;NEW;DOM_OK;kip.ns.cloudflare.com;meera.ns.cloudflare.com;;;36628719;27.02.2018
filmroka.sk;WEBS-0001;SECT-0003;NEW;DOM_OK;kip.ns.cloudflare.com;meera.ns.cloudflare.com;;;36628719;07.09.2017
finix.sk;GRAN-0063;FINP-0008;NEW;DOM_OK;burt.ns.cloudflare.com;nina.ns.cloudflare.com;;;50203754;10.01.2018
finonline.sk;GRAN-0063;IROK-0003;NEW;DOM_OK;jill.ns.cloudflare.com;sam.ns.cloudflare.com;;;48180343;24.10.2017
finsmart.sk;GRAN-0063;IROK-0003;NEW;DOM_OK;jill.ns.cloudflare.com;sam.ns.cloudflare.com;;;48180343;24.10.2017
fitness-bikini.sk;ASYS-0003;ASYS-0003;NEW;DOM_OK;amber.ns.cloudflare.com;carter.ns.cloudflare.com;;;35844230;16.04.2017
fitnessbikini.sk;ASYS-0003;ASYS-0003;NEW;DOM_OK;amber.ns.cloudflare.com;carter.ns.cloudflare.com;;;35844230;16.04.2017
fitworld.sk;WEBS-0001;WEBS-0001;NEW;DOM_OK;dahlia.ns.cloudflare.com;plato.ns.cloudflare.com;;;36421928;04.10.2017
fixservis.sk;WEBS-0001;WEBS-0001;NEW;DOM_OK;glen.ns.cloudflare.com;jocelyn.ns.cloudflare.com;;;36421928;22.01.2018
flashhoverboard.sk;IPEK-0001;IPEK-0001;NEW;DOM_OK;alex.ns.cloudflare.com;pam.ns.cloudflare.com;;;36743852;15.11.2017
flaxton.sk;GLOB-0079;GLOB-0079;NEW;DOM_OK;brianna.ns.cloudflare.com;rocky.ns.cloudflare.com;;;35564555;14.09.2017
flexacoll.sk;WEBG-0001;WEBG-0001;NEW;DOM_OK;theo.ns.cloudflare.com;jean.ns.cloudflare.com;;;36306444;07.09.2017
fluidbox.sk;ISKI-0001;AUDI-0014;NEW;DOM_OK;clay.ns.cloudflare.com;mary.ns.cloudflare.com;;;35827009;19.05.2017
fluidmedia.sk;AUDI-0014;AUDI-0014;NEW;DOM_OK;clay.ns.cloudflare.com;mary.ns.cloudflare.com;;;35827009;05.01.2018
fluidnet.sk;ISKI-0001;AUDI-0014;NEW;DOM_OK;clay.ns.cloudflare.com;mary.ns.cloudflare.com;;;35827009;19.05.2017
foodpanda.sk;IPEK-0001;IPEK-0001;NEW;DOM_OK;ivan.ns.cloudflare.com;jean.ns.cloudflare.com;;;36743852;29.01.2018
forbidden-lands.sk;GRAN-0063;GRAN-0063;NEW;DOM_OK;dave.ns.cloudflare.com;zelda.ns.cloudflare.com;;;45914796;17.06.2017
forexobchodnik.sk;GLOB-0079;GLOB-0079;NEW;DOM_OK;cody.ns.cloudflare.com;gina.ns.cloudflare.com;;;35564555;07.08.2017
fotomodelka.sk;WEBG-0001;BLUE-0058;NEW;DOM_OK;jade.ns.cloudflare.com;will.ns.cloudflare.com;;;44665024;09.01.2018
franklins.sk;GRAN-0063;MART-2882;NEW;DOM_OK;connie.ns.cloudflare.com;matt.ns.cloudflare.com;;;45649413;28.06.2017
friv-hry.sk;WEBS-0001;SECT-0003;NEW;DOM_OK;kip.ns.cloudflare.com;meera.ns.cloudflare.com;;;36628719;15.12.2017
frontend.sk;WEBS-0001;WEBS-0001;NEW;DOM_OK;bob.ns.cloudflare.com;donna.ns.cloudflare.com;;;36421928;01.01.2018
froothie.sk;ELBI-0002;ELBI-0002;NEW;DOM_OK;dee.ns.cloudflare.com;jake.ns.cloudflare.com;;;36702897;02.12.2017
ftipky.sk;WEBS-0001;SECT-0003;NEW;DOM_OK;kip.ns.cloudflare.com;meera.ns.cloudflare.com;;;36628719;25.07.2017
ftipy.sk;WEBS-0001;WEBS-0001;NEW;DOM_OK;kip.ns.cloudflare.com;meera.ns.cloudflare.com;;;36421928;26.08.2017
fulfilly.sk;IGNU-0001;PACK-0002;NEW;DOM_OK;dara.ns.cloudflare.com;seth.ns.cloudflare.com;;;44465009;29.08.2017
fullgames.sk;WEBS-0001;SECT-0003;NEW;DOM_OK;bill.ns.cloudflare.com;uma.ns.cloudflare.com;;;36628719;21.09.2017
funny.sk;WEBS-0001;SECT-0009;NEW;DOM_OK;kip.ns.cloudflare.com;meera.ns.cloudflare.com;;;46301216;26.03.2017
funnygames.sk;WEBG-0001;WEBG-0001;NEW;DOM_OK;max.ns.cloudflare.com;mimi.ns.cloudflare.com;;;36306444;11.09.2017
funsms.sk;WEBS-0001;SECT-0003;NEW;DOM_OK;kip.ns.cloudflare.com;meera.ns.cloudflare.com;;;36628719;21.09.2017
fusiontech.sk;FUSI-0005;FUSI-0005;NEW;DOM_OK;dana.ns.cloudflare.com;greg.ns.cloudflare.com;;;45677042;30.08.2017
fxparket.sk;GLOB-0079;UBOS-0030;NEW;DOM_OK;dawn.ns.cloudflare.com;duke.ns.cloudflare.com;;;32737394;17.04.2017
gadgety.sk;WEBS-0001;SECT-0003;NEW;DOM_OK;kip.ns.cloudflare.com;meera.ns.cloudflare.com;;;36628719;23.02.2018
galanteria.sk;WEBG-0001;BLUE-0058;NEW;DOM_OK;jade.ns.cloudflare.com;will.ns.cloudflare.com;;;44665024;30.12.2017
gallerycafe.sk;GLOB-0079;GLOB-0079;NEW;DOM_OK;uma.ns.cloudflare.com;woz.ns.cloudflare.com;;;35564555;01.04.2017
